item,itemLabel,position,positionLabel,start,psid
Q17177127,Pierre-Yves Dermagne,Q108067609,Minister of the Economy and Employment,2020-10-01,Q17177127-1F79272E-212A-4969-A007-1B3E5166B163
Q17177127,Pierre-Yves Dermagne,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q17177127-B520D18A-9EAE-4EF7-B63D-58FEC44CC614
Q17428148,Petra De Sutter,Q100156280,Minister of Public Service and Public Enterprises,2020-10-01,Q17428148-a4e3158a-4c58-d184-fd9c-f4cdb4cd294e
Q17428148,Petra De Sutter,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q17428148-3208100f-4401-53f1-1fb5-f1610763e03c
Q186931,Frank Vandenbroucke,Q25712502,Minister of Social Affairs and Health,2020-10-01,Q186931-CE5FF493-D2F4-4BB3-8A47-00B8B29A1824
Q186931,Frank Vandenbroucke,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q186931-035E2915-F49D-4C13-835A-5FC511246C6A
Q2613060,Tinne Van der Straeten,Q6866882,Minister of Energy,2020-10-01,Q2613060-704755a9-4278-e63d-d6ee-a08ea0e2e9db
Q2757876,Meryame Kitir,Q112768892,Minister of Development Cooperation,2020-10-01,Q2757876-597DD9AE-5BE3-485F-84AD-7819EF6D7F80
Q27826608,Vincent Van Peteghem,Q2242323,Minister of Finance of Belgium,2020-10-01,Q27826608-FD749A1D-81DC-4148-A539-09DD004ABB26
Q27826608,Vincent Van Peteghem,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q27826608-3E68637D-D816-40FD-981D-464B534A31A8
Q3017667,David Clarinval,Q108067564,"Minister of Small Businesses, the Self-Employed, SMEs and Agriculture, Institutional Reform and Democratic Renewal",2020-10-01,Q3017667-1175BBAA-09A0-46BF-A52D-A60C3994F4A6
Q3017667,David Clarinval,Q87885285,Deputy Prime Minister of Belgium,2022-07-15,Q3017667-38267ee8-48f5-6cc9-df0e-ed202fdf6910
Q3102773,Georges Gilkinet,Q6866254,Minister of Mobility,2020-10-01,Q3102773-38D6E9A8-E810-4862-ADCB-47EE9B95E977
Q3102773,Georges Gilkinet,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q3102773-658EC979-6D87-4B28-A5AF-4732DE8C5F85
Q3125551,Hadja Lahbib,Q1670832,Minister of Foreign Affairs in Belgium,2022-07-15,Q3125551-02EE9C63-528D-45C6-8667-01766EA0B95E
Q3193292,Karine Lalieux,Q107465300,Minister of Pensions,2020-10-01,Q3193292-59312e53-4131-696a-c795-ce0d007ea677
Q3574660,Zakia Khattabi,Q108067577,"Minister of the Climate, the Environment, Sustainable Development and Green Deal",2020-10-01,Q3574660-EE5CADC4-6BF0-4A17-AAD7-1BD802456966
Q476596,Alexander De Croo,Q213107,Prime Minister of Belgium,2020-10-01,Q476596-5571f16c-49cf-a25a-ca45-9f63a9fc7017
Q549887,Vincent Van Quickenborne,Q168589,Minister of Justice of Belgium,2020-10-01,Q549887-9879EE32-5969-463C-BBC9-77FE795FBB90
Q549887,Vincent Van Quickenborne,Q87885285,Deputy Prime Minister of Belgium,2020-10-01,Q549887-8D81C36B-B999-44AB-9E0A-F799DFA72BE9
Q65271469,Ludivine Dedonder,Q24199589,Minister of Defence of Belgium,2020-10-01,Q65271469-ED412B92-9773-4824-9A2A-7E58B7382B13
Q99767918,Annelies Verlinden,Q1922481,Minister of the Interior of Belgium,2020-10-01,Q99767918-39810AEE-C6B6-468A-97C1-B4BDD6FCC5EC
